crosstalk noise
analog signals
gaussian white noise
white gaussian noise
gaussian random variable
propagation distances
beam profiles
paraxial
topological charges
non-gaussian distribution
covariance function
additive gaussian noise
telecommunication - traffic
probability--queueing theory
integrated services digital networks
different frequency
wide frequency bands
lower frequencies
specific frequencies
operating frequency bands
multiple frequency
wideband signals
nuclear explosions
electromagnetic environments
electromagnetic devices
electromagnetic actuators
electromagnetic forces
electromagnetic simulation
electromagnetic analysis
electromagnetic
indoor propagation
parallel plates
fighter aircraft
electronic systems
electronic designs
uhf
radiated emissions
green function
non-equilibrium greens function
dyadic greens functions
layered media
maximum likelihood estimate
maximum likelihood analysis
maximum likelihood methods
maximum parsimony
delay estimation
wan
loss reduction
multicast communication
multicast application
multicast data
multicast packet
multicast scheduling
queuing delay
queue management
queue size
queue
queueing models
arrival process
service rates
average queue lengths
stationary distribution
network attack
group communication systems
mems switches
commercial building
office workers
daylighting
building simulation
energyplus
building energy performance
reduce energy consumption
numerical studies
source terms
time discretization
variational iteration method
traveling wave solution
expansion methods
access rights
access control schemes
policy enforcement
security rules
information security policies
enforcement mechanisms
dynamic security
system security
attribute based access control
access control decisions
trust negotiations
access permissions
grid security
security controls
energy harvesting systems
energy harvesting device
piezoelectric energy harvesting
vibration energy harvesting
power harvesting
electromechanical coupling
interference ratio
low signal-to-noise ratio
snr
noise intensities
data transmission rates
communications systems
distributed computing systems
health monitoring system
tennessee eastman process
surface integrity
curing process
tool geometry
workpiece materials
cutting edges
machined surface
chip thickness
machinability
milling process
orthogonal cutting
micro milling
precision machining
machining efficiency
machining operations
machining time
material removal rate
electrochemical cutting
electrochemical machining
ecm proteins
micromachined
hierarchical cluster analysis
cluster systems
hca
nearest neighbor
heterogeneous clusters
computing clusters
computing nodes
cluster environments
discrete random variables
distributed random variables
menatetrenone
type strain
rhodobacteraceae
mlst
protozoal rna
design tasks
shared memory multiprocessor
task graph
bugs question
circuit topology
optimal topologies
peer-to-peer technologies
hacking
forensic investigation
forensic tools
anti-forensics
network forensics
forensic analysis
cyber-attacks
cyber threats
ids
alert correlation
distributed intrusion detection systems
attack detection
intrusion detection models
intrusion detection method
virus propagation
denial-of-service attacks
information assurance
modes of operation
rfid middleware
rfid networks
epcglobal
collision problem
query tree
active rfid
public-key cryptosystems
public key certificates
private keys
certificate authority
certificate revocation
symmetric encryption
decryption
estream
distinguishing attacks
key recovery attacks
pairing-based cryptography
point multiplication
binary fields
encryption%2Fdecryption
cryptographic hash functions
hash value
hashing
hash
sha-1
graphic cards
authentication servers
one-time passwords
challenge response
ban logic
kerberos
data encryption
encryption technique
email
email messages
e-mail systems
email communication
e-mail spam
e-mail address
grid computing environment
grid node
gridsim
grid architectures
cooperative computing
rfid sensors
performance guarantees
high bandwidth
mems resonators
cantilever
free end
piezo-resistive
cache size
cache management
cache design
cache access
on-chip cache
interactive multimedia
multimedia courseware
embodied interaction
genetic loci
gwas
dna copy number variations
augmented reality technology
virtual and augmented reality
grid computing systems
parallel jobs
distributed resources
efficient scheduling
cloud infrastructures
task-scheduling algorithms
task scheduling problem
tasks scheduling
task duplication
scheduling tasks
distributed computing environment
computer resources
epc
online learning algorithms
cloud computing environments
cloud computing services
allocators
computational power
load balancing algorithms
load imbalance
load balancing strategy
load balancing technique
load-balancing mechanisms
load balancing problem
fuel filters
control system
biocommunications
composite plates
structural systems
multistorey building
dynamic mechanical analysis
contact stress
damage location
sequential quadratic programming
ahp method
judgment matrix
relative weights
hierarchical modeling
hierarchical system
biological networks
graphical processing units
gpus
device architectures
gpu implementation
parallelism
parallel languages
general purpose
parallel version
sequential implementation
parallel efficiency
cpu
storage formats
compile time
synchronous dataflow
fortran 77
fortran codes
random access memories
random access memory
computer systems programming - multiprocessing pro
sparse linear systems
parallel machine scheduling
derandomization
online algorithm
off-line algorithm
online problems
competitive algorithms
spanning tree problems
dense matrices
bounded treewidth
superlinear convergence
chance-constrained
quadratic form
real number
real numbers
feedback vertex set
maximum degree
edge-sets
general graph
connected graph
adjacent vertices
induced subgraphs
graph class
minimum degree
nonnegative integers
free graphs
two-graphs
polynomial time complexity
fully polynomial time approximation schemes
constant-factor approximation algorithms
series-parallel graph
best approximations
constant factor approximation
polynomial space
polynomial-time approximation algorithms
approximation bounds
edge weights
coloring problems
vertex coloring
coloring algorithms
edge coloring
resource augmentation
on-line setting
online versions
on-line algorithm
outerplanar graph
voronoi regions
voronoi cell
efficient algorithm
differential operators
semidefinite programs
edge connectivity
approximation methods
digraph
digraphs
mixed integer programming model
benders decomposition
stochastic optimization problems
reaction diffusion equations
system of linear equations
systems of linear equations
boundary conditioning
boundary values
two-point boundary value problem
initial-boundary value problems
collocation method
mathematical method
graph structures
unweighted graphs
petri net models
high-level petri nets
generalized stochastic petri nets
extended petri nets
workflow nets
flexible manufacturing
fms
simple polygon
random walk method
random walk algorithms
random walk models
hitting time
random graph models
perturbation method
perturbation theory
perturbation analysis
rate of convergence
nonlinear partial differential equations
nonlinear ordinary differential equation
system of ordinary differential equations
ode
similarity transformation
homotopy method
efficiency index
bessel function
difference equation
runge-kutta
micro beams
helmholtz
volume of fluids
element-free galerkin method
kinetic equations
boundary integrals
von mises stress
fatigue cracks
newtonians
newtonian fluids
viscous fluids
newtonian fluid
viscous dissipation
compressible navier-stokes equations
incompressible fluid
high reynolds number
acoustic resonators
stochastic process
stochastic modeling
stochastic optimization algorithm
stochastic analysis
deterministic
stochastic approach
stochastic networks
stochastic dynamics
state spaces
state space representation
state-space modeling
prototyping
computing curricula
teaching reform
teaching evaluation
classroom teaching
quality of teaching
teaching contents
teaching method
network teaching
teaching mode
educational reforms
computer assisted learning
e-learning tool
e-learning technology
course contents
course design
undergraduate curricula
teaching systems
teaching effectiveness
practical teachings
basic course
teaching platform
numerical integration methods
time integration
differential inclusions
characteristic equation
linear system of equations
preconditioned conjugate gradient method
preconditioning techniques
schur complement
iterative solvers
markov jump linear systems
ict
computer modelling
vsm
irreducible polynomials
normal basis
polynomial basis
extension field
exponential sums
finite field arithmetic
radio frequency identification device
8-bit microcontrollers
sound spectrography
embedded system design
embedded systems design
embedded platforms
pic microcontrollers
embedded microcontroller
musculoskeletal disorders
ergonomic design
work environments
design projects
gui
reconfigurable manufacturing system
layered manufacturing
cae
topology optimization method
topological optimization
structural topology optimization
stress constraints
design domains
continuum structures
material distribution
isotropic materials
volume constraint
selective laser sintering
rapid manufacturing
selective laser melting
stereolithography
rapid prototyping technology
rapid tooling
prototyping process
rapid prototype
ship propellers
isogeometric analysis
nurbs curves
spline functions
spline interpolation
cubic b -spline
b spline functions
spline surfaces
structure optimization
concrete structures
risk communication
fiber optic technology
micro-electrical-mechanical systems
target state
target tracking systems
microfabricated
micro-fabrication techniques
microfabrication process
laser micro-machining
surface micromachining
micro holes
micromechanical model
mems design
%28100%29 silicon
nano electromechanical systems
electromechanical systems
cmos-mems
electrostatic actuation
pull-in voltage
electrostatic force
acoustic transducers
mems technology
mems accelerometer
electromechanical impedance
la-icp-ms
plastic optical fibers
shg
kerr magnetooptical effect
shallow waters
structural health monitoring systems
engineering structures
shm
structural damage detection
civil infrastructures
civil structure
surface cracks
acceleration signals
3-axis accelerometer
acceleration measurement
three axis accelerometers
data fusion technique
adaptive kalman filter
kalman filter algorithms
kalman filtering algorithms
adaptive kalman filtering
visualization and analysis
velocimetry
piv
galerkins method
petrov-galerkin
high-order methods
high-order accuracy
riemann solver
artificial compressibility
incompressible
incompressible navier-stokes
numerical modelling
finite volume technique
finite volume schemes
controller design method
bone stress
finite element software
fe-simulation
constitutive modeling
load transfer
optimal structures
topological structures
topological structure
reaction-diffusion models
self-diffusion coefficients
eigenvalue decomposition
largest eigenvalues
eigenvalues and eigenvectors
symmetric matrices
covariance matrix estimation
noise covariance matrix
error covariance matrix
joint optimization
suboptimal solution
isonymy
logistics system
logistics network
logistics management
logistics costs
logistic
third party logistics
radio-engineering
monte carlo analysis
iucn red list
iucn
historical biogeography
probabilistic distribution
transition probability matrix
capture-recapture
environmental stochasticity
optimal design methods
engineering curriculum
student learning outcomes
active learning
inquiry learning
topological properties
texas instruments
dsp application
dsp processor
pearson correlation coefficients
pearson correlation
cross-correlation function
cross correlation methods
fast fourier transform
fast fourier transform algorithm
infinite impulse response
iir digital filters
impulse response functions
fir filter
fir filter design
budworm
butterworth filter
butterworth filters
matlab- software
simulink models
matlab-simulink
stateflow
matlab environment
matlab program
single kernel
kernel parameter
kernel based methods
range expansion
species inventory
endemism
endemic
typification
refugia
glacial refugia
postglacial
glacial environment
control region
rna%2C ribosomal%2C 5.8s
dna 23s
gemmatimonadetes
nitrospirae
acidobacterium
planctomycetales
28s rrna
dna 5s
actinomycetes and related organisms
microbispora
rhodococcus equi
arcanobacterium
mitogenome
complete mitochondrial genome
sphingobacteria
bacteroides %28class%29
fusobacteria
pcr-dgge
heteroplasmy
allozyme
allozymes
population bottleneck
hybrid zone
backcrossing
ecological speciation
small nuclear ribonucleoprotein
rna splice sites
regulon
phylogenetic networks
chromosome replication
quantitative genetics
germplasm
aflp
issr
ssr
plant chromosome
lod score
physical chromosome mapping
human chromosome
partial trisomy 9
core binding factor alpha 2 subunit
transcription factor runx1
myeloid-lymphoid leukemia protein
chromosome 11q
chromosome 1
chromosome 17
chromosome 11
chromosome 1p
chromosome 17q
loss of heterozygosity
chromosome 1q
chromosome 8
chromosomal localization
microsatellite instability
heterozygosity loss
deoxyribonucleases%2C type ii site-specific
negro
asian
hispanic
caucasoid race
hispanic americans
african american
race difference
ethnic difference
african continental ancestry group
african americans
ethnicity
japanese
pharmacogenomics
cytochrome p450 2c9
cytochrome p450 2c19
capture-mark-recapture
emigration
genetic drift
reproductive fitness
conserved sequence
metaphase
comparative genomic hybridization
cytogenetic analysis
biotic index
ecological integrity
biotic indices
bioassessment
human genome
inbreeding depression
outcrossing
kaplan meier method
kaplan-meiers estimate
matrix transformation
computers%2C microprocessor - medical applications
statistical significance
pls-da
multiple regression
simca
multiple linear regression models
first principal components
wrapper approach
feature ranking
feature selection problem
relieff
efficient computation
computation efficiency
fast computation
vehicle images
sex chromosomes
heat equation
hyperbolic equations
architectural pattern
architectural patterns
architecture description
architecture documentation
rational unified process
computation independent model
atam
sbar
alpsm
saem
lisca
ebae
abas
alma
faam
saluta
cbam
tara
iar
qaw
cpasa
laaam
layered pattern
broker pattern
model view controller pattern
pipes and filters
publish-subscribe
shared data pattern
microservices architecture
microservice-based architecture
blackboard
cyber physical
architectural model
design concerns
architecture framework
architecture evaluation
quality characteristic
quality attributes
quality properties
cyber-foraging
cyber foraging
dependence analysis
consistency analysis
architecture performance analysis
client-server
client server
whiteboard
microservices
waterfall
rad
incremental development
component-and-connector
broker
model view controller
microkernel
productivity increasing
costs saving
quality increasing
reusability increasing
complexity decreasing
flexibility increasing
efficiency increasing
risks decreasing
optimized evolution
functional suitability
cloud-based architecture
architecture design decisions
architectural strategy
architectural strategies
architecture activity
architecting
architectural analysis
architectural synthesis
architecture evolution
architecture-supporting activity
architecture-supporting activities
architecture knowledge management
architectural knowledge management
architecture knowledge reuse
architectural knowledge reuse
architecture knowledge exploiting
architectural knowledge exploiting
architecture knowledge sharing
architectural knowledge sharing
architectural knowledge modeling
architecture knowledge modeling
architecture recovery
architecture verification and validation
consistency-checking
architecture-based testing
architecture testing
traceability management
architectural technical debt
architecture technical debt
architecture notation
architectural language
cham
soa system
microservice architecture
dynamic software architecture
cloud software architecture
service architecture
publish%2Fsubscribe
software architecture analysis
tactics for availability
tactics for interoperability
tactics for modifiability
tactics for performance
tactics for security
tactics for testability
tactics for energy efficiency
tactics for cyber-foraging
tactics for cyber foraging
tactics
architectural tactics
architectural tactic
architecture tactic
architecture tactics
theoretical computer science
design intent
architectural knowledge
design decisions
architectural guideline
architecture knowledge
soa
publish-subscribe systems
layered
feedback systems
mathematics
engineering
optimization
common-sense knowledge bases
semantic social network analysis
ada programming language
php
php%3A hypertext preprocessor
blockchain
distributed ledger
distributed ledgers
smart contracts
cryptocurrency
bitcoin
ethereum
hyperledger
control theory
scholarly ontology
scholarly ontologies
scholarly data
bibliographic data
conference proceedings
software architecture patterns
ontology creation
users with disabilities
user with disabilities
semantic search engine
z formal specification
centrality metric
centrality measure
ontology pattern
commonsense reasoning
common-sense reasoning
common-sense computing
commonsense computing
commonsense
common-sense
commonsense knowledge
common-sense knowledge
common sense
common sense knowledge
smart city
smart transportation solutions
smart transportation solution
smart transportation systems
smart transportation system
smart transport
smart transportation
smart finance
safe city
smart education
smart energy
smart retail
intelligent automotive solution
intelligent automotive solutions
government digitalization
connected healthcare
semantic description
extensible stylesheet language %28xslt%29
content based recommendation %28cbr%29
electronic health record %28ehr%29
conceptual reference model %28crm%29
computation independent model %28cim%29
computer aided design %28cad%29
structured query language %28sql%29
information communications technology %28ict%29
hypertext transfer protocol %28http%29
product information model %28pim%29
sharable content object reference model %28scorm%29
business process modeling notation %28bpmn%29
formal concept analysis %28fca%29
vector space model %28vsm%29
distributed hash tables %28dht%29
bit error rate %28ber%29
business process modeling %28bpm%29
open geospatial consortium %28ogc%29
communicating sequential processes %28csp%29
congenial access control %28cac%29
content based image retrieval %28cbir%29
service-oriented computing %28soc%29
extensible stylesheet language
content based recommendation
conceptual reference model
structured query language
information communications technology
digital imaging and communication in medicine
hypertext transfer protocol
hypertext markup language
product information model
sharable content object reference model
business process modeling notation
congenial access control
word embedding
word embeddings
graph embeddings
graph embedding
test sample
training samples
test set
training set
formal languages and automata theory
computer imaging and vision
cryptology
computer interfaces
communication channels
convolutional neural networks
graph neural networks
long short term memory neural networks
gated recurrent unit
auto encoders
variational auto encoders
denoising auto encoders
sparse auto encoders
hopfield networks
generative adversarial networks
cnn
lstm
rnn
csharp
actor-critic algorithms
adversarial learning
attributed graphs
property graphs
labeled property graphs
multigraph
directed multigraph
graph-oriented databases
graph databases
agentic ai
agentic rag
attention mechanism
autoencoders
contrastive learning
cross-modal reasoning
data governance
decoders
deep reinforcement learning
deep rl
deepfake
denoising autoencoders
diffusion models
diffusion probabilistic models
double-rank adaptation
encoder-decoder
encoder-decoder transformers
encoders
explainable ai
fairness in ai
federated learning
few-shot learning
fine-tuning learning
gaussian mixture of experts
genai
generative ai
goal-conditioned learning
goal-conditioned reinforcement learning
goal-conditioned rl
graph anomaly detection
graph property prediction
graphrag
hierarchical rl
human-ai collaboration
image generation
kernelized reinforcement learning
kernelized rl
knowledge distillation
knowledge graph completion
knowledge graph embedding
knowledge graphs
large language models
latent variable generative models
llms
low-rank adaptation
machine storytelling
masked language modeling
memory-efficient fine-tuning
meta-learning
multi-objective learning
multimodal ai
neural fine-tuning
neural radiance fields
neural-symbolic integration
neuromorphic computing
neurosymbolic ai
ood detection
ood generalization
out-of-distribution detection
out-of-distribution generalization
parameter-efficient tuning
plug-and-play transformers
polyhedron attention mechanisms
positive-unlabeled learning
prompt engineering
quantized llm fine-tuning
quantized llms
quantum machine learning
rag
reinforcement learning with human feedback
relu networks
retrieval-augmented generation
rlhf
scientific knowledge graphs
score-based generative models
self-supervised learning
sparse autoencoders
sparse transformer models
symbolic knowledge distillation
synthetic data
text-to-3d generation
text-to-image generation
text-to-image model
transformers
variational autoencoders
visual attention models
zero-shot learning
knowledge graphs engineering
knowledge graphs management
adversarial machine learning
agentic artificial intelligence
generative artificial intelligence
contrastive representation learning
one-shot learning
ai applications
chatbot
bidirectional language model
associative learning
rule-based machine learning
association rule learning
average linkage clustering
average link clustering
bionlp
biomedical text mining
deep boltzmann machine
boltzmann machine
energy-based models
classification label
complete-linkage clustering
complete link clustering
facial identification
facial recognition
feature extraction
representation learning
feature learning
feature vector
generative model
gradient algorithm
incremental clustering
language guessing
language identification
machine perception
multi-label classification
multitask learning
self-driving auto
self-driving car
single-link clustering
spatial learning
statistical learning
transformer-based
video classification
cybersecurity
cybersecurity systems
cybersecurity framework
cyberattacks
cybersecurity vulnerabilities
cyberattack
cyber defence
cybersecurity challenges
crypto
cryptocurrencies
cybercrimes
cybercrime
blockchain technology
blockchains
network intrusion
threat detection
ransomware
ransomware attacks
network attacks
cybersecurity threats
cybersecurity attacks
cyber attack
cyber threat
cybersecurity risk
cybersecurity threat
cyber attacks
cyber defense
antivirus
approximation error
binary relation
combinatorial op-timization problem
computer aided design models
defuzzification
dictionary learning
dos attack
episodic memory
flash crowd
fuzzification
fuzzy arithmetics
fuzzy control
fuzzy linear programming
fuzzy logic
fuzzy mathematics
fuzzy membership function
fuzzy rough sets
fuzzy rule-based systems
fuzzy set theory
greater sunda islands
homo floresiensis
indiscernibility relation
intermetallic compounds
inverted pendulum system
kd-tree
lesser sunda islands
matching pursuit
mcdm
memory%2C episodic
network intrusion detection systems
network topologies
orbitofrontal cortex
probabilistic framework
propagation delay
quantization noise
retention %28psychology%29
self-disclosure
semiconducting intermetallics
social engineering
sparse representations
sparsity constraints
sulawesi
sumatra
t-conorm
verbal behavior
xp
aggregation operator
boundedness
centrality
component
copy detection
coverability
credibility theory
cross layer
cues
cycle
denial of service attack
display
distributivity
double inverted pendulum
embedded
formatting
fuzzy inference
fuzzy logics
fuzzy number
fuzzy rule
fuzzy systems
insert
languages
learning
mobile
pattern
pervasive
reduct
routing
tactic
verbal learning
verbal memory
artificial intelligence
subtraction technique
image subtraction
nonrigid image registration
nonrigid registration
manifold learning algorithm
laplacian eigenmaps
locality preserving projection
locality preserving projections
gait features
manifold learning
within-class scatter matrix
small sample size problems
random projection
random projections
high-dimensional data
low-dimensional spaces
human actions
action sequences
motion history images
human-action recognition
human pose estimations
support vector machines %28svms%29
extreme learning machine %28elm%29
feedforward neural network
feedforward neural networks
feed-forward network
support vector machine
decision theory
decision analysis
multi-criteria decision analysis
decision procedures
presburger arithmetic
binary decision diagrams
decision diagrams
decision diagram
ordered binary decision diagrams
incomplete information systems
incomplete information system
condition attributes
decision attribute
attribute reduction algorithm
discernibility matrix
decision tables
sat-solving
analytic network process %28anp%29
analytic network process
group decision
group decision-making
decision modeling
decision models
computability
model checking algorithm
sat solvers
sat problems
satisfiability problems
temporal operators
uppaal
tree languages
query containment
imperative programs
datalog programs
ontology-based data access
query rewriting
query rewritings
state complexity
cut elimination
modal logics
coalgebras
functors
modal operators
description logics
fuzzy extension
fuzzy description logic
pushdown automata
push-down automata
decision-tree algorithm
c4.5 algorithm
ensemble classification
ensemble classifiers
individual classifiers
classifier ensembles
fuzzy decision tree
fuzzy decision trees
random forest classifier
random forests
spatial query processing
spatial indices
spatial index
fuzzy rule-based classifier
genetic-fuzzy
synthesized speech
speech synthesis system
data streams
continuous query
data stream management systems
non-stationary environment
concept drifts
continuous queries
ensemble methods
ensemble techniques
weak learner
decision trees
evidential reasoning
dempster
fahp
grey prediction model
background value
gm %281 %2C 1%29 model
ordered weighted averaging operator
ordered weighted averaging
many-valued logic
logic functions
evaluation modeling
fuzzy evaluation method
evaluation models
clinical decision support systems
clinical decision support
technology mapping
choquet integrals
sugeno integral
sugeno integrals
control and automation
time delaying
intelligent sensors
distributed parameter
distributed parameter systems
industrial automation system
pulse repetition rate
high repetition rate
passively mode-locked
passive mode locking
nd%3A yag
q-switched
ultrashort laser pulse
mode-locked lasers
femtosecond laser
transparent material
fs pulse
femtoseconds
mode-locked
laser-induced damage
optical thin films
hfo
fused-silica capillaries
argon lasers
excimers
excimer
repetition rate
ultrafast lasers
high peak power
luminescence of organic solids
microwave signals
wave theory
helical gears
consensus protocols
t-s fuzzy
t s models
leader-follower
data packet dropout
sampled-data
sampled-data control
guaranteed cost controller
networked control
networked controls
network-induced delays
packet dropouts
fault-tolerant control
fault tolerant controllers
actuator failures
markovian jump systems
markovian jumps
robust h control
interval time-varying delay
interval time-varying delays
free-weighting matrices
delay-dependent robust stability
delay dependent stability criterion
differential cryptanalysis
linear cryptanalysis
hyperchaotic
lyapunov exponents
lyapunov methods
chaotic characteristics
correlation dimensions
bam neural network
lyapunov theories
lyapunov theory
guaranteed cost
stochastic neural networks
stochastic neural network
networked control systems %28ncss%29
business rules
rule engine
business intelligence systems
innovative technologies
text processing
word processing
electronic document
style sheets
word sense
text mining techniques
biomedical text
document representation
product reviews
product feature
customer review
semantic orientation
automatic text summarization
inverse document frequency
text classifiers
text classification
text region
text localization
handwritten document
text input
virtual keyboard
virtual keyboards
opinion mining
data abstraction
translation quality
smt systems
parallel corpora
bilingual corpora
source language
chinese word segmentation
string matching algorithm
relation extraction
computer aided language translation
relative reduction
lvcsr
machine translations
translation models
grammatical evolution
grammatical inference
grammatical inferences
graph grammars
graph grammar
nlp
unified medical language systems
umls
subject headings
part-of-speech tagging
pos taggers
pos tagging
natural language processing systems
natural language interface
natural language interfaces
natural languages
name recognition
named entity recognition
question answering systems
qa system
maximum entropy model
maximum entropy models
abstracting and indexing
query translation
query translations
cross-language information retrieval
computing with word %28cww%29
computing with words
spoken dialogue systems
dialogue manager
dialogue management
semantic similarity measures
semantic distance
dependency parsing
dependency trees
speech transmission
cellular automaton models
nondeterministic finite automaton
hybrid automata
nondeterministic automata
cellular automata models
hybrid automatons
turing machines
syntactic structure
concrete syntax
generic programming
recursion schemes
meta-programming
meta programming
large vocabulary continuous speech recognition
pitch period
error rate %28er%29
tts systems
emotional speech
speech emotion recognition
speech data
stereophonic broadcasting
maximum mutual information
maximum likelihood linear regression
clean speech
language models
n-gram language models
model languages
modeling languages
reversible circuits
sequential machines
quantum-dot cellular automata
protocol testing
regular-expression matching
contour followers
abstract state machines
finite state machines
test generations
model based testing
model-based testing
system under test
stuck-at faults
fault coverages
test vectors
test-data volume
deep packet inspection
regular expressions
context-free languages
regular languages
query log analysis
query terms
ajax
webgl
scripting languages
functional programs
constraint logic programming
interpreter
abstract domains
abstract interpretations
handwritten texts
printed texts
hand written character recognition
off-line handwritten
nonmonotonic reasoning
default logic
default reasoning
circumscription
equivalence relations
equivalence relation
latent variables
latent variable models
equivalence classes
sequence labeling
conditional random fields %28crfs%29
semantic relationships
semantic service
semantic descriptions
concept detection
semantic gap
ontology alignment
ontology matching
web2.0
collaborative tagging
tag recommendations
tag recommendation
tag-based
folksonomy
mediawiki
social webs
social web
user generated content
user-generated content
dbpedia
multi-views
multiview video coding
mvc
multiview video
view synthesis
3d video
autostereoscopic display
auto stereoscopic
3d display
stereoscopic displays
stereoscopic display
auto-stereoscopic display
multiple views
rdf data
resource description framework %28rdf%29
resource description framework
personalized services
personalized service
user profiles
user information
knowledge bases
rule basis
knowledge engineers
semantic web service discovery
semantic heterogeneity
semantic web technology
semantic wikis
domain-specific modeling
domain specific modeling
propositional formulas
satisfiability
boolean formulae
semi-tensor product
boolean networks
post-conditions
pre-conditions
formal semantics
proof obligations
communicating sequential process
formal specifications
z notation
formal models
formal modelling
safety-critical systems
safety critical software
reactive system
reactive systems
model-checking
java pathfinder
model to model transformation
model-driven engineering
web application development
model transformations
model-driven development
platform-independent model
platform independent model
partial order reductions
product lines
product line
promela
execution paths
transition systems
transition system
runtime verification
run-time verification
temporal property
temporal properties
real-time systems
periodic tasks
wcet
static timing analysis
statistical static timing analysis
uml profiles
uml profile
centralized scheduling
view-dependent
real-time scheduling
schedulability test
fixed priorities
schedulability analysis
real-time applications
real-time application
rtos
real-time operating systems
cyber-physical systems %28cps%29
cyber-physical system
worst-case execution time
hard real-time systems
real-time specification for javas
information system architecture
system architectures
system level design
system-level design
vliw
modulo scheduling
real-time java
supervisory control
supervisory controllers
supervisory control and data acquisition
address translation
sound reproduction
head related transfer function
audio segmentation
affine projections
audio codecs
teleconference
dvfs
multiprocessors
multiprocessor
multiprocessor system
diagnosability
real-time tasks
formal verifications
isabelle
isabelle%2Fhol
higher-order logic
higher order logic
concurrent software
race detection
deadlock detection
denotational semantics
domain theory
gui testing
points-to analysis
graph transformations
temporal logics
ltl
coherence protocol
device drivers
device driver
execution traces
execution trace
model-checking techniques
software product lines
feature models
software product line engineerings
variability management
software product line engineering
variability model
variability modeling
feature-oriented
feature-oriented programming
feature modeling
crosscutting concern
crosscutting concerns
aspect-oriented software development
aspect oriented software development
refactoring tools
code fragments
refactorings
pointcut
aspect-oriented programming %28aop%29
formal methods
proof search
first-order logic
markov logic networks
software model checking
program verification
program dependence graph
haskell
typechecking
type inference
type inferences
type systems
concept similarity
galois connection
formal contexts
concept lattices
answer set
answer set semantics
stable model semantics
stable model
argumentation frameworks
abstract argumentation
argumentation semantics
inductive logic programming %28ilp%29
relational learning
cognitive science
probability of detection
probability of false alarm
cyclostationarity
cyclostationary
spectrum access
spectrum availability
energy detectors
noncoherent detection
cooperative sensing
cooperative spectrum sensing
double threshold
secondary system
fokker planck equation
fokker-planck equation
local sensors
sample covariance matrix
dynamic spectrum accesses %28dsa%29
dsa
analog differential analyzers
robot interactions
instrumentation and control
teleoperation systems
bilateral teleoperation
bilateral control
master-slave systems
human-robot interaction
social robotics
emotion expression
emotional expressions
social robots
human-machine interaction
human machine interaction
hmi
human-machine interfaces
anthropomorphic robots
inverted pendulum model
biped robots
heterogeneous robots
bipedal locomotion
bipedal walking
zero moment point
legged locomotion
locomotion control
quadruped robots
programming by demonstration
robot hand
human motion analysis
human motion data
human motions
known environments
laser range finder
laser range finders
service robotics
service robots
humanoid robots
human robot interaction
suction cup
mobile manipulators
mobile manipulation
micro robotics
microrobot
underwater structures
underwater ballistics
underwater construction
underwater wireless sensor networks
underwater robot
underwater robots
trajectory planning
rapidly-exploring random trees
robot path planning
robot path-planning
multi-robot teams
multiple robots
single robots
robot teams
multirobots
swarm robots
multirobot systems
assembly planning
multiple mobile robots
multiple mobile robot
potential fields
artificial potential field
artificial potential fields
potential field methods
redundant robot
redundant robots
redundant manipulators
path planning method
path planning problems
modular robots
heuristic search algorithms
self-reconfigurable
flexible joints
robot dynamics
robot manipulators
robotic manipulator
robotic manipulators
flexible manipulators
impedance controllers
position control
force control
impedance control
force feedback devices
computed torque control
rotor resistances
direct torque control %28dtc%29
electromagnetic torques
torque ripples
compliant joints
servo system
dc servomotors
sliding-mode control
finite-time convergence
terminal sliding mode control
second-order sliding-mode control
sliding mode observer
sliding mode observers
variable structure controller
variable structures
integral sliding mode
integral sliding mode control
adaptive sliding mode controller
adaptive sliding mode control
under-actuated systems
underactuated system
sliding mode control %28smc%29
sliding modes
fuzzy sliding mode control
sliding motions
backstepping controller
sliding mode variable structure control
unscented particle filters
linear motor
linear motors
contact points
tactile sensor
tactile information
speed regulators
speed measurement
hammerstein system
nonlinear schrodinger equation
path-planning
path-planning algorithm
robot arm
robot arms
robotic arms
electric control equipment
fuzzy pid controller
fuzzy pid-control
frequency control
press load control
load control
load-frequency control
pid tuning
fractional-order systems
integer order
fractional differential equation
fractional differential equations
fuzzy-pid
conventional-pi controller
reception quality
active disturbance rejection controls
pid controllers
pid parameters
iterative learning control %28ilc%29
iterative learning
varactor diodes
wide tuning range
tuning ranges
pll
chaotic oscillators
vco
offset frequencies
smith predictor
smith predictors
two term control systems
feed-forward controllers
nonholonomic system
nonholonomic systems
acoustic communications
multipurpose robots
obstacle avoidance
avoid obstacles
collision detection algorithm
obstacle detection
obstacle detectors
anticollision
tag collision
moving obstacles
dynamic environments
forward kinematics
motion picture editing machines
type synthesis
serial robots
parallel robots
screw theory
singular configurations
singularity analysis
parallel mechanisms
moving platform
parallel manipulators
jacobian matrix
jacobian
jacobians
smart materials
autonomous navigation systems
pedestrian navigation
pedestrian navigation systems
initial alignment
sins
range finding
ranging
time of arrival estimation
remote environment
simultaneous localization and mapping %28slam%29
slam algorithm
mice %28computer peripherals%29
vibrotactile
vibrotactile feedback
tactile displays
tactile sensation
text entry
action unit
facial action coding system
elastic deformation
haptic interactions
haptics
force-feedback
haptic rendering
haptic feedbacks
haptic devices
real scenes
ar system
virtual prototype
adams
haptic interfaces
nonholonomic mobile robots
non-holonomic mobile robots
robotic systems
robot control systems
robot system
ego-motion estimation
sound source localization
